apm_id,application_acronym,enterprise_heritage,application_name,application_environment,competitively_sensitive,risk_tier,fqdn,server_designation,server_site,ip_address
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw13p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.45
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw13p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.45
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw13p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.45
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw13p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.45
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw13p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.45
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw13p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.45
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw12p.corp.cvscaremark.com,Not PCI related,Work At Home-Illinois,10.217.240.243
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PT,Yes,High Risk,paz1nlxdnw1p.coe.caremarkrx.net,Not PCI related,Work At Home-Illinois,10.9.62.234
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0009041,Novologix,CVS,NOVOLOGIX AUTHORIZATION - CLAIMS PLATFORM,PROD,Yes,High Risk,paz1nlxdpw11p.corp.cvscaremark.com,Not PCI related,Work At Home-Minnesota,10.217.240.242
APM0011395,SPARCS,CVS,SPARCS,CTE,Yes,High Risk,paz1sspau3s1a.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.94.52.235
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsas3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.124
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,SAZGOB22.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.192
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspa1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.108
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsas0s10v.corp.cvscaremark.com,,Scottsdale-9501 East Shea Blvd,10.217.239.112
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsas0s10v.corp.cvscaremark.com,,Scottsdale-9501 East Shea Blvd,10.217.239.112
APM0011395,SPARCS,CVS,SPARCS,SIT 3.00,Yes,High Risk,paz1sspas3s2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.79.96
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsds5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.157
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsas3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.124
APM0011395,SPARCS,CVS,SPARCS,SIT 3.00,Yes,High Risk,paz1sspas3s2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.79.96
APM0011395,SPARCS,CVS,SPARCS,UAT1,Yes,High Risk,paz1sspau1s1a.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.217.239.154
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,SAZGOB24.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.193
APM0011395,SPARCS,CVS,SPARCS,PT,Yes,High Risk,tspspa1a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.9.3.145
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdd5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.142
APM0011395,SPARCS,CVS,SPARCS,UAT,Yes,High Risk,paz1spsau2s10va.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.153
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1sspad1s1a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.152
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.120
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspa1a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.106
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1sspas1s1a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.146
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsas0s10v.corp.cvscaremark.com,,Scottsdale-9501 East Shea Blvd,10.217.239.112
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,sazgob8.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.66.222
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,SAZGOB21.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.191
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsas2s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.118
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsau0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.110
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsau0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.110
APM0011395,SPARCS,CVS,SPARCS,SIT 3.00,Yes,High Risk,paz1sspas3s2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.79.96
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsau2s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.160
APM0011395,SPARCS,CVS,SPARCS,UAT2,Yes,High Risk,paz1sppau2a1a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.76.119
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsds4s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.151
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,sazgob19.caremarkrx.net,Not PCI related,Woonsocket-1 CVS Drive,10.217.239.96
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.120
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsau0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.110
APM0011395,SPARCS,CVS,SPARCS,CTE,Yes,High Risk,paz1sspau3s1a.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.94.52.235
APM0011395,SPARCS,CVS,SPARCS,UAT,Yes,High Risk,paz1spsau2s10va.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.153
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdd5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.142
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdd4s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.136
APM0011395,SPARCS,CVS,SPARCS,TRAINING,Yes,High Risk,tstspa8.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.70.74
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdu5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.159
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1sspad1s1a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.152
APM0011395,SPARCS,CVS,SPARCS,SIT 3.00,Yes,High Risk,paz1sspas3s2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.79.96
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,sazgob11.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.93.9.150
APM0011395,SPARCS,CVS,SPARCS,TRAINING,Yes,High Risk,tstspa8.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.70.74
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsas2s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.118
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.108
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsds5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.157
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1sspas1s1a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.146
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.120
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad2s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.114
APM0011395,SPARCS,CVS,SPARCS,TRAINING,Yes,High Risk,tstspa8.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.70.74
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdd5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.142
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsau2s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.160
APM0011395,SPARCS,CVS,SPARCS,UAT1,Yes,High Risk,paz1sspau1s1a.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.217.239.154
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdu5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.159
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsds5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.157
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,tspsdm1.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.9.3.206
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsau3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.126
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspr2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.114
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspa1a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.106
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsds4s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.151
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspr2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.114
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.108
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdd4s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.136
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsau3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.126
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsas0s10v.corp.cvscaremark.com,,Scottsdale-9501 East Shea Blvd,10.217.239.112
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsau3s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.126
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad2s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.114
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspr2b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.115
APM0011395,SPARCS,CVS,SPARCS,UAT1,Yes,High Risk,paz1sspau1s1a.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.217.239.154
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsas2s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.118
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdd4s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.136
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,tsphdm1.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.9.3.205
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,sazgob9.caremarkrx.net,,Scottsdale-9501 East Shea Blvd,10.93.66.223
APM0011395,SPARCS,CVS,SPARCS,TRAINING,Yes,High Risk,tstspa8.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.70.74
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,SAZGOB23.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.194
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsau0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.110
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad2s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.114
APM0011395,SPARCS,CVS,SPARCS,SIT,Yes,High Risk,paz1spsds4s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.151
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsas0s10v.corp.cvscaremark.com,,Scottsdale-9501 East Shea Blvd,10.217.239.112
APM0011395,SPARCS,CVS,SPARCS,SIT 3.00,Yes,High Risk,paz1sspas3s2b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.79.91
APM0011395,SPARCS,CVS,SPARCS,TEST,Yes,High Risk,paz1spsdu5s10v.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.159
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsad0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.108
APM0011395,SPARCS,CVS,SPARCS,PROD,Yes,High Risk,prdspr2a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.25.114
APM0011395,SPARCS,CVS,SPARCS,DEV,Yes,High Risk,paz1spsau0s10v.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.217.239.110
APM0011395,SPARCS,CVS,SPARCS,PT,Yes,High Risk,tspspa1a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.9.3.145
APM0011596,Stratus,CVS,Stratus,TEST,No,Low Risk,vstst.cvs.com,PCI Connected,Woonsocket-1 CVS Drive,10.221.14.53
APM0002736,BenefitBuilder,CVS,BENEFIT BUILDER,PROD,Yes,Low Risk,prdxws2h.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.24
APM0002743,BenefitConsultant,CVS,BENEFIT CONSULTANT,PROD,No,Low Risk,prdxws2h.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.24
APM0002893,BMA,CVS,BMA,SIT 1.00,No,Low Risk,tstora5a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.44.57
APM0002893,BMA,CVS,BMA,TEST,No,Low Risk,tstora6a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.45.27
APM0002893,BMA,CVS,BMA,TEST,No,Low Risk,tstora6a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.45.27
APM0002893,BMA,CVS,BMA,PROD,No,Low Risk,prdxws2h.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,10.93.24.24
APM0002893,BMA,CVS,BMA,SIT 1.00,No,Low Risk,tstora5a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.44.57
APM0003200,CBBM,CVS,CBBM,PROD,No,Medium Risk,rri2rwhdpl10a.corp.cvscaremark.com,Not PCI related,Woonsocket-1 CVS Drive,10.220.188.59
APM0003200,CBBM,CVS,CBBM,DR,No,Medium Risk,raz1rwhdpl10a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.214.170.63
APM0003200,CBBM,CVS,CBBM,DR,No,Medium Risk,raz1rwhdpl10a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.214.170.63
APM0003200,CBBM,CVS,CBBM,PROD,No,Medium Risk,rri2rwhdpl10a.corp.cvscaremark.com,Not PCI related,Woonsocket-1 CVS Drive,10.220.188.59
APM0003200,CBBM,CVS,CBBM,DR,No,Medium Risk,raz1rwhdpl10a.corp.cvscaremark.com,Not PCI related,Scottsdale-9501 East Shea Blvd,10.214.170.63
APM0003567,CVSCAS,CVS,CLINICAL AUTHORIZATION SYSTEM (CAS),DEV,No,High Risk,tstora1b.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.40.146
APM0003567,CVSCAS,CVS,CLINICAL AUTHORIZATION SYSTEM (CAS),SIT,No,High Risk,tstora4a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.48
APM0003567,CVSCAS,CVS,CLINICAL AUTHORIZATION SYSTEM (CAS),SIT,No,High Risk,tstora4a.caremarkrx.net,Not PCI related,Scottsdale-9501 East Shea Blvd,204.99.43.48
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,DR,No,Medium Risk,eaz1ecldpw14p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.214.170.239
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,DR,No,Medium Risk,eaz1ecldpw14p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.214.170.239
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,PROD,No,Medium Risk,eri1ecadpw12p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.160.90
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,PROD,No,Medium Risk,eri1ecadpw15p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.160.19
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,TEST,No,Medium Risk,eri1ecadtw10p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.15.199
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,TEST,No,Medium Risk,eri1ecadtw11p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.15.200
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,TEST,No,Medium Risk,eri1ecadtw11p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.15.200
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,TEST,No,Medium Risk,eri1ecadtw11p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.15.200
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,TEST,No,Medium Risk,eri1ecadtw11p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.15.200
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,TEST,No,Medium Risk,eri1ecadtw10p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.15.199
APM0003586,ClinicalServicesEPICCABOO,CVS,CLINICAL SERVICES EPIC CABOODLE,PROD,No,Medium Risk,eri1ecadpw12p.corp.cvscaremark.com,Not PCI related,Offshore/Offsite CW,10.221.160.90
